transaction_id,sender_id,receiver_id,amount,timestamp
TXN_STRESS_7691,ACC_0674,ACC_0099,16697,2024-01-04 01:05:30
TXN_STRESS_7692,ACC_0481,ACC_0031,5232,2024-01-04 01:06:00
TXN_STRESS_7693,ACC_0233,ACC_0744,6419,2024-01-04 01:06:30
TXN_STRESS_7694,ACC_0754,ACC_0335,12555,2024-01-04 01:07:00
TXN_STRESS_7695,ACC_0325,ACC_0269,16992,2024-01-04 01:07:30
TXN_STRESS_7696,ACC_0191,ACC_0068,10360,2024-01-04 01:08:00
TXN_STRESS_7697,ACC_0137,ACC_0554,3513,2024-01-04 01:08:30
TXN_STRESS_7698,ACC_0133,ACC_0471,15693,2024-01-04 01:09:00
TXN_STRESS_7699,ACC_0633,ACC_0214,10772,2024-01-04 01:09:30
TXN_STRESS_7700,ACC_0135,ACC_0241,10706,2024-01-04 01:10:00
TXN_STRESS_7701,ACC_0571,ACC_0464,464,2024-01-04 01:10:30
TXN_STRESS_7702,ACC_0417,ACC_0646,4875,2024-01-04 01:11:00
TXN_STRESS_7703,ACC_0268,ACC_0039,14119,2024-01-04 01:11:30
TXN_STRESS_7704,ACC_0490,ACC_0736,15526,2024-01-04 01:12:00
TXN_STRESS_7705,ACC_0718,ACC_0490,14895,2024-01-04 01:12:30
TXN_STRESS_7706,ACC_0356,ACC_0417,212,2024-01-04 01:13:00
TXN_STRESS_7707,ACC_0507,ACC_0631,14900,2024-01-04 01:13:30
TXN_STRESS_7708,ACC_0701,ACC_0174,19514,2024-01-04 01:14:00
TXN_STRESS_7709,ACC_0163,ACC_0086,3411,2024-01-04 01:14:30
TXN_STRESS_7710,ACC_0602,ACC_0338,2516,2024-01-04 01:15:00
TXN_STRESS_7711,ACC_0553,ACC_0578,1005,2024-01-04 01:15:30
TXN_STRESS_7712,ACC_0226,ACC_0659,19878,2024-01-04 01:16:00
TXN_STRESS_7713,ACC_0688,ACC_0104,9861,2024-01-04 01:16:30
TXN_STRESS_7714,ACC_0650,ACC_0354,15012,2024-01-04 01:17:00
TXN_STRESS_7715,ACC_0611,ACC_0137,14299,2024-01-04 01:17:30
TXN_STRESS_7716,ACC_0756,ACC_0105,4405,2024-01-04 01:18:00
TXN_STRESS_7717,ACC_0551,ACC_0024,10223,2024-01-04 01:18:30
TXN_STRESS_7718,ACC_0401,ACC_0458,16857,2024-01-04 01:19:00
TXN_STRESS_7719,ACC_0406,ACC_0248,3111,2024-01-04 01:19:30
TXN_STRESS_7720,ACC_0573,ACC_0170,2474,2024-01-04 01:20:00
TXN_STRESS_7721,ACC_0647,ACC_0107,1352,2024-01-04 01:20:30
TXN_STRESS_7722,ACC_0027,ACC_0275,8715,2024-01-04 01:21:00
TXN_STRESS_7723,ACC_0280,ACC_0632,13796,2024-01-04 01:21:30
TXN_STRESS_7724,ACC_0326,ACC_0551,4579,2024-01-04 01:22:00
TXN_STRESS_7725,ACC_0158,ACC_0217,7730,2024-01-04 01:22:30
TXN_STRESS_7726,ACC_0668,ACC_0773,4355,2024-01-04 01:23:00
TXN_STRESS_7727,ACC_0334,ACC_0140,9156,2024-01-04 01:23:30
TXN_STRESS_7728,ACC_0034,ACC_0359,543,2024-01-04 01:24:00
TXN_STRESS_7729,ACC_0051,ACC_0189,2522,2024-01-04 01:24:30
TXN_STRESS_7730,ACC_0234,ACC_0623,12443,2024-01-04 01:25:00
TXN_STRESS_7731,ACC_0674,ACC_0480,1089,2024-01-04 01:25:30
TXN_STRESS_7732,ACC_0493,ACC_0466,11755,2024-01-04 01:26:00
TXN_STRESS_7733,ACC_0279,ACC_0032,16753,2024-01-04 01:26:30
TXN_STRESS_7734,ACC_0025,ACC_0763,2289,2024-01-04 01:27:00
TXN_STRESS_7735,ACC_0677,ACC_0428,12735,2024-01-04 01:27:30
TXN_STRESS_7736,ACC_0153,ACC_0109,19051,2024-01-04 01:28:00
TXN_STRESS_7737,ACC_0268,ACC_0682,855,2024-01-04 01:28:30
TXN_STRESS_7738,ACC_0323,ACC_0284,19658,2024-01-04 01:29:00
TXN_STRESS_7739,ACC_0601,ACC_0133,13938,2024-01-04 01:29:30
TXN_STRESS_7740,ACC_0658,ACC_0071,15207,2024-01-04 01:30:00
TXN_STRESS_7741,ACC_0197,ACC_0175,5911,2024-01-04 01:30:30
TXN_STRESS_7742,ACC_0286,ACC_0236,11583,2024-01-04 01:31:00
TXN_STRESS_7743,ACC_0279,ACC_0757,12845,2024-01-04 01:31:30
TXN_STRESS_7744,ACC_0164,ACC_0659,3801,2024-01-04 01:32:00
TXN_STRESS_7745,ACC_0663,ACC_0009,2487,2024-01-04 01:32:30
TXN_STRESS_7746,ACC_0053,ACC_0482,972,2024-01-04 01:33:00
TXN_STRESS_7747,ACC_0016,ACC_0718,16372,2024-01-04 01:33:30
TXN_STRESS_7748,ACC_0358,ACC_0569,8801,2024-01-04 01:34:00
TXN_STRESS_7749,ACC_0434,ACC_0098,6094,2024-01-04 01:34:30
TXN_STRESS_7750,ACC_0492,ACC_0081,6046,2024-01-04 01:35:00
TXN_STRESS_7751,ACC_0069,ACC_0290,18016,2024-01-04 01:35:30
TXN_STRESS_7752,ACC_0166,ACC_0592,9094,2024-01-04 01:36:00
TXN_STRESS_7753,ACC_0797,ACC_0590,9719,2024-01-04 01:36:30
TXN_STRESS_7754,ACC_0615,ACC_0366,8499,2024-01-04 01:37:00
TXN_STRESS_7755,ACC_0634,ACC_0366,16379,2024-01-04 01:37:30
TXN_STRESS_7756,ACC_0293,ACC_0613,18264,2024-01-04 01:38:00
TXN_STRESS_7757,ACC_0558,ACC_0395,8491,2024-01-04 01:38:30
TXN_STRESS_7758,ACC_0257,ACC_0422,2696,2024-01-04 01:39:00
TXN_STRESS_7759,ACC_0760,ACC_0728,14769,2024-01-04 01:39:30
TXN_STRESS_7760,ACC_0288,ACC_0092,11717,2024-01-04 01:40:00
TXN_STRESS_7761,ACC_0220,ACC_0271,12603,2024-01-04 01:40:30
TXN_STRESS_7762,ACC_0329,ACC_0213,5368,2024-01-04 01:41:00
TXN_STRESS_7763,ACC_0394,ACC_0537,15873,2024-01-04 01:41:30
TXN_STRESS_7764,ACC_0376,ACC_0046,12492,2024-01-04 01:42:00
TXN_STRESS_7765,ACC_0439,ACC_0335,17044,2024-01-04 01:42:30
TXN_STRESS_7766,ACC_0608,ACC_0592,14516,2024-01-04 01:43:00
TXN_STRESS_7767,ACC_0067,ACC_0534,15963,2024-01-04 01:43:30
TXN_STRESS_7768,ACC_0262,ACC_0518,13643,2024-01-04 01:44:00
TXN_STRESS_7769,ACC_0440,ACC_0233,3585,2024-01-04 01:44:30
TXN_STRESS_7770,ACC_0129,ACC_0116,10325,2024-01-04 01:45:00
TXN_STRESS_7771,ACC_0699,ACC_0131,12307,2024-01-04 01:45:30
TXN_STRESS_7772,ACC_0708,ACC_0800,5655,2024-01-04 01:46:00
TXN_STRESS_7773,ACC_0153,ACC_0175,18549,2024-01-04 01:46:30
TXN_STRESS_7774,ACC_0130,ACC_0363,9781,2024-01-04 01:47:00
TXN_STRESS_7775,ACC_0053,ACC_0134,16171,2024-01-04 01:47:30
TXN_STRESS_7776,ACC_0692,ACC_0030,13169,2024-01-04 01:48:00
TXN_STRESS_7777,ACC_0176,ACC_0274,19239,2024-01-04 01:48:30
TXN_STRESS_7778,ACC_0395,ACC_0760,548,2024-01-04 01:49:00
TXN_STRESS_7779,ACC_0386,ACC_0494,19065,2024-01-04 01:49:30
TXN_STRESS_7780,ACC_0368,ACC_0539,18446,2024-01-04 01:50:00
TXN_STRESS_7781,ACC_0342,ACC_0472,9898,2024-01-04 01:50:30
TXN_STRESS_7782,ACC_0550,ACC_0210,12330,2024-01-04 01:51:00
TXN_STRESS_7783,ACC_0421,ACC_0180,4004,2024-01-04 01:51:30
TXN_STRESS_7784,ACC_0312,ACC_0598,14822,2024-01-04 01:52:00
TXN_STRESS_7785,ACC_0533,ACC_0285,15974,2024-01-04 01:52:30
TXN_STRESS_7786,ACC_0278,ACC_0418,14961,2024-01-04 01:53:00
TXN_STRESS_7787,ACC_0613,ACC_0030,1743,2024-01-04 01:53:30
TXN_STRESS_7788,ACC_0536,ACC_0152,12953,2024-01-04 01:54:00
TXN_STRESS_7789,ACC_0608,ACC_0148,12870,2024-01-04 01:54:30
TXN_STRESS_7790,ACC_0403,ACC_0696,1650,2024-01-04 01:55:00
TXN_STRESS_7791,ACC_0232,ACC_0555,6176,2024-01-04 01:55:30
TXN_STRESS_7792,ACC_0700,ACC_0539,17479,2024-01-04 01:56:00
TXN_STRESS_7793,ACC_0583,ACC_0230,17966,2024-01-04 01:56:30
TXN_STRESS_7794,ACC_0514,ACC_0337,5439,2024-01-04 01:57:00
TXN_STRESS_7795,ACC_0170,ACC_0501,6912,2024-01-04 01:57:30
TXN_STRESS_7796,ACC_0213,ACC_0124,1872,2024-01-04 01:58:00
TXN_STRESS_7797,ACC_0135,ACC_0419,1438,2024-01-04 01:58:30
TXN_STRESS_7798,ACC_0356,ACC_0735,11623,2024-01-04 01:59:00
TXN_STRESS_7799,ACC_0611,ACC_0409,2867,2024-01-04 01:59:30
TXN_STRESS_7800,ACC_0418,ACC_0751,5614,2024-01-04 02:00:00
TXN_STRESS_7801,ACC_0231,ACC_0417,17868,2024-01-04 02:00:30
TXN_STRESS_7802,ACC_0003,ACC_0758,19328,2024-01-04 02:01:00
TXN_STRESS_7803,ACC_0283,ACC_0227,14227,2024-01-04 02:01:30
TXN_STRESS_7804,ACC_0580,ACC_0203,5413,2024-01-04 02:02:00
TXN_STRESS_7805,ACC_0115,ACC_0572,19864,2024-01-04 02:02:30
TXN_STRESS_7806,ACC_0687,ACC_0506,1761,2024-01-04 02:03:00
TXN_STRESS_7807,ACC_0411,ACC_0375,358,2024-01-04 02:03:30
TXN_STRESS_7808,ACC_0646,ACC_0551,9083,2024-01-04 02:04:00
TXN_STRESS_7809,ACC_0616,ACC_0552,17066,2024-01-04 02:04:30
TXN_STRESS_7810,ACC_0575,ACC_0077,18240,2024-01-04 02:05:00
TXN_STRESS_7811,ACC_0318,ACC_0290,10899,2024-01-04 02:05:30
TXN_STRESS_7812,ACC_0075,ACC_0258,14136,2024-01-04 02:06:00
TXN_STRESS_7813,ACC_0064,ACC_0393,18987,2024-01-04 02:06:30
TXN_STRESS_7814,ACC_0417,ACC_0289,9925,2024-01-04 02:07:00
TXN_STRESS_7815,ACC_0622,ACC_0053,5376,2024-01-04 02:07:30
TXN_STRESS_7816,ACC_0731,ACC_0649,16706,2024-01-04 02:08:00
TXN_STRESS_7817,ACC_0581,ACC_0554,19183,2024-01-04 02:08:30
TXN_STRESS_7818,ACC_0096,ACC_0160,19961,2024-01-04 02:09:00
TXN_STRESS_7819,ACC_0301,ACC_0397,17939,2024-01-04 02:09:30
TXN_STRESS_7820,ACC_0451,ACC_0233,15979,2024-01-04 02:10:00
TXN_STRESS_7821,ACC_0182,ACC_0492,2965,2024-01-04 02:10:30
TXN_STRESS_7822,ACC_0602,ACC_0571,19332,2024-01-04 02:11:00
TXN_STRESS_7823,ACC_0649,ACC_0535,5267,2024-01-04 02:11:30
TXN_STRESS_7824,ACC_0735,ACC_0154,9170,2024-01-04 02:12:00
TXN_STRESS_7825,ACC_0316,ACC_0343,12367,2024-01-04 02:12:30
TXN_STRESS_7826,ACC_0694,ACC_0296,4153,2024-01-04 02:13:00
TXN_STRESS_7827,ACC_0717,ACC_0062,16783,2024-01-04 02:13:30
TXN_STRESS_7828,ACC_0797,ACC_0771,19120,2024-01-04 02:14:00
TXN_STRESS_7829,ACC_0391,ACC_0019,18046,2024-01-04 02:14:30
TXN_STRESS_7830,ACC_0367,ACC_0544,5784,2024-01-04 02:15:00
TXN_STRESS_7831,ACC_0220,ACC_0124,414,2024-01-04 02:15:30
TXN_STRESS_7832,ACC_0662,ACC_0243,15773,2024-01-04 02:16:00
TXN_STRESS_7833,ACC_0589,ACC_0445,3278,2024-01-04 02:16:30
TXN_STRESS_7834,ACC_0191,ACC_0695,9866,2024-01-04 02:17:00
TXN_STRESS_7835,ACC_0300,ACC_0605,3617,2024-01-04 02:17:30
TXN_STRESS_7836,ACC_0729,ACC_0735,3740,2024-01-04 02:18:00
TXN_STRESS_7837,ACC_0296,ACC_0234,11089,2024-01-04 02:18:30
TXN_STRESS_7838,ACC_0108,ACC_0760,13559,2024-01-04 02:19:00
TXN_STRESS_7839,ACC_0583,ACC_0162,11099,2024-01-04 02:19:30
TXN_STRESS_7840,ACC_0163,ACC_0326,3947,2024-01-04 02:20:00
TXN_STRESS_7841,ACC_0010,ACC_0659,14356,2024-01-04 02:20:30
TXN_STRESS_7842,ACC_0537,ACC_0724,6844,2024-01-04 02:21:00
TXN_STRESS_7843,ACC_0231,ACC_0634,11028,2024-01-04 02:21:30
TXN_STRESS_7844,ACC_0291,ACC_0025,4984,2024-01-04 02:22:00
TXN_STRESS_7845,ACC_0797,ACC_0748,12396,2024-01-04 02:22:30
TXN_STRESS_7846,ACC_0468,ACC_0530,11839,2024-01-04 02:23:00
TXN_STRESS_7847,ACC_0436,ACC_0251,3825,2024-01-04 02:23:30
TXN_STRESS_7848,ACC_0380,ACC_0102,14142,2024-01-04 02:24:00
TXN_STRESS_7849,ACC_0395,ACC_0504,9253,2024-01-04 02:24:30
TXN_STRESS_7850,ACC_0639,ACC_0727,18369,2024-01-04 02:25:00
TXN_STRESS_7851,ACC_0173,ACC_0458,19202,2024-01-04 02:25:30
TXN_STRESS_7852,ACC_0353,ACC_0017,19781,2024-01-04 02:26:00
TXN_STRESS_7853,ACC_0455,ACC_0738,2187,2024-01-04 02:26:30
TXN_STRESS_7854,ACC_0082,ACC_0118,414,2024-01-04 02:27:00
TXN_STRESS_7855,ACC_0161,ACC_0279,16018,2024-01-04 02:27:30
TXN_STRESS_7856,ACC_0664,ACC_0051,8832,2024-01-04 02:28:00
TXN_STRESS_7857,ACC_0787,ACC_0426,2884,2024-01-04 02:28:30
TXN_STRESS_7858,ACC_0688,ACC_0511,3589,2024-01-04 02:29:00
TXN_STRESS_7859,ACC_0479,ACC_0009,1016,2024-01-04 02:29:30
TXN_STRESS_7860,ACC_0183,ACC_0678,19243,2024-01-04 02:30:00
TXN_STRESS_7861,ACC_0268,ACC_0039,18815,2024-01-04 02:30:30
TXN_STRESS_7862,ACC_0676,ACC_0507,1802,2024-01-04 02:31:00
TXN_STRESS_7863,ACC_0498,ACC_0047,18892,2024-01-04 02:31:30
TXN_STRESS_7864,ACC_0439,ACC_0602,7113,2024-01-04 02:32:00
TXN_STRESS_7865,ACC_0771,ACC_0092,5353,2024-01-04 02:32:30
TXN_STRESS_7866,ACC_0650,ACC_0687,7404,2024-01-04 02:33:00
TXN_STRESS_7867,ACC_0525,ACC_0766,114,2024-01-04 02:33:30
TXN_STRESS_7868,ACC_0732,ACC_0372,9361,2024-01-04 02:34:00
TXN_STRESS_7869,ACC_0279,ACC_0184,3920,2024-01-04 02:34:30
TXN_STRESS_7870,ACC_0456,ACC_0780,3549,2024-01-04 02:35:00
TXN_STRESS_7871,ACC_0533,ACC_0609,7594,2024-01-04 02:35:30
TXN_STRESS_7872,ACC_0221,ACC_0567,12589,2024-01-04 02:36:00
TXN_STRESS_7873,ACC_0598,ACC_0707,6701,2024-01-04 02:36:30
TXN_STRESS_7874,ACC_0534,ACC_0397,8613,2024-01-04 02:37:00
TXN_STRESS_7875,ACC_0652,ACC_0555,3829,2024-01-04 02:37:30
TXN_STRESS_7876,ACC_0056,ACC_0158,3871,2024-01-04 02:38:00
TXN_STRESS_7877,ACC_0142,ACC_0797,15934,2024-01-04 02:38:30
TXN_STRESS_7878,ACC_0138,ACC_0181,7134,2024-01-04 02:39:00
TXN_STRESS_7879,ACC_0062,ACC_0648,3989,2024-01-04 02:39:30
TXN_STRESS_7880,ACC_0153,ACC_0151,12036,2024-01-04 02:40:00
TXN_STRESS_7881,ACC_0588,ACC_0153,15491,2024-01-04 02:40:30
TXN_STRESS_7882,ACC_0150,ACC_0306,17295,2024-01-04 02:41:00
TXN_STRESS_7883,ACC_0228,ACC_0431,16338,2024-01-04 02:41:30
TXN_STRESS_7884,ACC_0270,ACC_0685,17857,2024-01-04 02:42:00
TXN_STRESS_7885,ACC_0398,ACC_0498,15701,2024-01-04 02:42:30
TXN_STRESS_7886,ACC_0489,ACC_0351,14006,2024-01-04 02:43:00
TXN_STRESS_7887,ACC_0163,ACC_0442,12690,2024-01-04 02:43:30
TXN_STRESS_7888,ACC_0358,ACC_0257,6211,2024-01-04 02:44:00
TXN_STRESS_7889,ACC_0451,ACC_0379,12607,2024-01-04 02:44:30
TXN_STRESS_7890,ACC_0598,ACC_0244,12140,2024-01-04 02:45:00
TXN_STRESS_7891,ACC_0037,ACC_0050,16103,2024-01-04 02:45:30
TXN_STRESS_7892,ACC_0017,ACC_0163,8086,2024-01-04 02:46:00
TXN_STRESS_7893,ACC_0321,ACC_0587,4196,2024-01-04 02:46:30
TXN_STRESS_7894,ACC_0115,ACC_0607,17353,2024-01-04 02:47:00
TXN_STRESS_7895,ACC_0284,ACC_0502,19471,2024-01-04 02:47:30
TXN_STRESS_7896,ACC_0582,ACC_0467,5320,2024-01-04 02:48:00
TXN_STRESS_7897,ACC_0098,ACC_0221,7975,2024-01-04 02:48:30
TXN_STRESS_7898,ACC_0789,ACC_0636,3071,2024-01-04 02:49:00
TXN_STRESS_7899,ACC_0445,ACC_0180,9286,2024-01-04 02:49:30
TXN_STRESS_7900,ACC_0710,ACC_0049,18846,2024-01-04 02:50:00
TXN_STRESS_7901,ACC_0076,ACC_0720,3617,2024-01-04 02:50:30
TXN_STRESS_7902,ACC_0553,ACC_0656,9002,2024-01-04 02:51:00
TXN_STRESS_7903,ACC_0077,ACC_0450,18723,2024-01-04 02:51:30
TXN_STRESS_7904,ACC_0658,ACC_0532,7700,2024-01-04 02:52:00
TXN_STRESS_7905,ACC_0779,ACC_0080,18140,2024-01-04 02:52:30
TXN_STRESS_7906,ACC_0199,ACC_0348,8643,2024-01-04 02:53:00
TXN_STRESS_7907,ACC_0363,ACC_0158,1620,2024-01-04 02:53:30
TXN_STRESS_7908,ACC_0576,ACC_0663,7178,2024-01-04 02:54:00
TXN_STRESS_7909,ACC_0460,ACC_0775,9349,2024-01-04 02:54:30
TXN_STRESS_7910,ACC_0328,ACC_0441,1086,2024-01-04 02:55:00
TXN_STRESS_7911,ACC_0798,ACC_0729,4577,2024-01-04 02:55:30
TXN_STRESS_7912,ACC_0705,ACC_0418,15973,2024-01-04 02:56:00
TXN_STRESS_7913,ACC_0192,ACC_0239,16474,2024-01-04 02:56:30
TXN_STRESS_7914,ACC_0408,ACC_0243,11786,2024-01-04 02:57:00
TXN_STRESS_7915,ACC_0506,ACC_0273,12659,2024-01-04 02:57:30
TXN_STRESS_7916,ACC_0286,ACC_0662,19440,2024-01-04 02:58:00
TXN_STRESS_7917,ACC_0377,ACC_0364,5720,2024-01-04 02:58:30
TXN_STRESS_7918,ACC_0746,ACC_0422,12354,2024-01-04 02:59:00
TXN_STRESS_7919,ACC_0735,ACC_0197,2263,2024-01-04 02:59:30
TXN_STRESS_7920,ACC_0248,ACC_0370,13465,2024-01-04 03:00:00
TXN_STRESS_7921,ACC_0462,ACC_0064,3397,2024-01-04 03:00:30
TXN_STRESS_7922,ACC_0697,ACC_0459,6175,2024-01-04 03:01:00
TXN_STRESS_7923,ACC_0215,ACC_0477,9208,2024-01-04 03:01:30
TXN_STRESS_7924,ACC_0764,ACC_0788,12679,2024-01-04 03:02:00
TXN_STRESS_7925,ACC_0018,ACC_0067,5107,2024-01-04 03:02:30
TXN_STRESS_7926,ACC_0136,ACC_0468,10343,2024-01-04 03:03:00
TXN_STRESS_7927,ACC_0132,ACC_0760,10809,2024-01-04 03:03:30
TXN_STRESS_7928,ACC_0551,ACC_0478,4789,2024-01-04 03:04:00
TXN_STRESS_7929,ACC_0592,ACC_0350,10588,2024-01-04 03:04:30
TXN_STRESS_7930,ACC_0707,ACC_0188,13506,2024-01-04 03:05:00
TXN_STRESS_7931,ACC_0339,ACC_0699,14522,2024-01-04 03:05:30
TXN_STRESS_7932,ACC_0250,ACC_0322,5737,2024-01-04 03:06:00
TXN_STRESS_7933,ACC_0611,ACC_0181,15505,2024-01-04 03:06:30
TXN_STRESS_7934,ACC_0447,ACC_0048,17184,2024-01-04 03:07:00
TXN_STRESS_7935,ACC_0487,ACC_0024,7258,2024-01-04 03:07:30
TXN_STRESS_7936,ACC_0591,ACC_0220,3914,2024-01-04 03:08:00
TXN_STRESS_7937,ACC_0497,ACC_0341,19348,2024-01-04 03:08:30
TXN_STRESS_7938,ACC_0621,ACC_0697,14036,2024-01-04 03:09:00
TXN_STRESS_7939,ACC_0720,ACC_0599,4994,2024-01-04 03:09:30
TXN_STRESS_7940,ACC_0144,ACC_0756,14555,2024-01-04 03:10:00
TXN_STRESS_7941,ACC_0549,ACC_0122,4845,2024-01-04 03:10:30
TXN_STRESS_7942,ACC_0029,ACC_0656,14805,2024-01-04 03:11:00
TXN_STRESS_7943,ACC_0591,ACC_0304,9586,2024-01-04 03:11:30
TXN_STRESS_7944,ACC_0265,ACC_0713,19877,2024-01-04 03:12:00
TXN_STRESS_7945,ACC_0266,ACC_0204,18170,2024-01-04 03:12:30
TXN_STRESS_7946,ACC_0179,ACC_0337,8526,2024-01-04 03:13:00
TXN_STRESS_7947,ACC_0729,ACC_0161,6757,2024-01-04 03:13:30
TXN_STRESS_7948,ACC_0343,ACC_0595,16424,2024-01-04 03:14:00
TXN_STRESS_7949,ACC_0693,ACC_0250,9039,2024-01-04 03:14:30
TXN_STRESS_7950,ACC_0769,ACC_0696,11888,2024-01-04 03:15:00
TXN_STRESS_7951,ACC_0164,ACC_0243,7206,2024-01-04 03:15:30
TXN_STRESS_7952,ACC_0751,ACC_0358,9798,2024-01-04 03:16:00
TXN_STRESS_7953,ACC_0161,ACC_0466,10742,2024-01-04 03:16:30
TXN_STRESS_7954,ACC_0195,ACC_0504,4065,2024-01-04 03:17:00
TXN_STRESS_7955,ACC_0521,ACC_0324,18152,2024-01-04 03:17:30
TXN_STRESS_7956,ACC_0439,ACC_0776,12923,2024-01-04 03:18:00
TXN_STRESS_7957,ACC_0285,ACC_0271,11849,2024-01-04 03:18:30
TXN_STRESS_7958,ACC_0242,ACC_0422,7121,2024-01-04 03:19:00
TXN_STRESS_7959,ACC_0694,ACC_0336,3501,2024-01-04 03:19:30
TXN_STRESS_7960,ACC_0499,ACC_0660,15333,2024-01-04 03:20:00
TXN_STRESS_7961,ACC_0623,ACC_0467,4411,2024-01-04 03:20:30
TXN_STRESS_7962,ACC_0037,ACC_0757,7016,2024-01-04 03:21:00
TXN_STRESS_7963,ACC_0282,ACC_0493,14026,2024-01-04 03:21:30
TXN_STRESS_7964,ACC_0195,ACC_0368,9798,2024-01-04 03:22:00
TXN_STRESS_7965,ACC_0076,ACC_0744,3772,2024-01-04 03:22:30
TXN_STRESS_7966,ACC_0283,ACC_0059,16328,2024-01-04 03:23:00
TXN_STRESS_7967,ACC_0400,ACC_0101,5468,2024-01-04 03:23:30
TXN_STRESS_7968,ACC_0321,ACC_0498,519,2024-01-04 03:24:00
TXN_STRESS_7969,ACC_0409,ACC_0669,857,2024-01-04 03:24:30
TXN_STRESS_7970,ACC_0017,ACC_0403,7374,2024-01-04 03:25:00
TXN_STRESS_7971,ACC_0615,ACC_0787,18869,2024-01-04 03:25:30
TXN_STRESS_7972,ACC_0674,ACC_0340,19382,2024-01-04 03:26:00
TXN_STRESS_7973,ACC_0754,ACC_0043,14468,2024-01-04 03:26:30
TXN_STRESS_7974,ACC_0165,ACC_0453,15575,2024-01-04 03:27:00
TXN_STRESS_7975,ACC_0729,ACC_0800,3597,2024-01-04 03:27:30
TXN_STRESS_7976,ACC_0415,ACC_0310,17799,2024-01-04 03:28:00
TXN_STRESS_7977,ACC_0008,ACC_0298,14111,2024-01-04 03:28:30
TXN_STRESS_7978,ACC_0173,ACC_0435,11068,2024-01-04 03:29:00
TXN_STRESS_7979,ACC_0576,ACC_0288,8864,2024-01-04 03:29:30
TXN_STRESS_7980,ACC_0696,ACC_0631,12857,2024-01-04 03:30:00
TXN_STRESS_7981,ACC_0339,ACC_0080,13642,2024-01-04 03:30:30
TXN_STRESS_7982,ACC_0466,ACC_0283,18030,2024-01-04 03:31:00
TXN_STRESS_7983,ACC_0534,ACC_0588,14188,2024-01-04 03:31:30
TXN_STRESS_7984,ACC_0294,ACC_0107,5457,2024-01-04 03:32:00
TXN_STRESS_7985,ACC_0225,ACC_0493,9431,2024-01-04 03:32:30
TXN_STRESS_7986,ACC_0765,ACC_0083,879,2024-01-04 03:33:00
TXN_STRESS_7987,ACC_0779,ACC_0334,2870,2024-01-04 03:33:30
TXN_STRESS_7988,ACC_0047,ACC_0797,2667,2024-01-04 03:34:00
TXN_STRESS_7989,ACC_0620,ACC_0197,17605,2024-01-04 03:34:30
TXN_STRESS_7990,ACC_0530,ACC_0636,2291,2024-01-04 03:35:00
TXN_STRESS_7991,ACC_0168,ACC_0759,13841,2024-01-04 03:35:30
TXN_STRESS_7992,ACC_0750,ACC_0038,12685,2024-01-04 03:36:00
TXN_STRESS_7993,ACC_0772,ACC_0469,2372,2024-01-04 03:36:30
TXN_STRESS_7994,ACC_0118,ACC_0165,19908,2024-01-04 03:37:00
TXN_STRESS_7995,ACC_0288,ACC_0179,1244,2024-01-04 03:37:30
TXN_STRESS_7996,ACC_0767,ACC_0689,3677,2024-01-04 03:38:00
TXN_STRESS_7997,ACC_0364,ACC_0140,705,2024-01-04 03:38:30
TXN_STRESS_7998,ACC_0668,ACC_0704,3164,2024-01-04 03:39:00
TXN_STRESS_7999,ACC_0422,ACC_0369,1113,2024-01-04 03:39:30
TXN_STRESS_8000,ACC_0186,ACC_0645,168,2024-01-04 03:40:00
TXN_STRESS_8001,ACC_0535,ACC_0673,16711,2024-01-04 03:40:30
TXN_STRESS_8002,ACC_0726,ACC_0578,15907,2024-01-04 03:41:00
TXN_STRESS_8003,ACC_0145,ACC_0495,17609,2024-01-04 03:41:30
TXN_STRESS_8004,ACC_0211,ACC_0590,16315,2024-01-04 03:42:00
TXN_STRESS_8005,ACC_0395,ACC_0552,12086,2024-01-04 03:42:30
TXN_STRESS_8006,ACC_0765,ACC_0560,12627,2024-01-04 03:43:00
TXN_STRESS_8007,ACC_0288,ACC_0002,17437,2024-01-04 03:43:30
TXN_STRESS_8008,ACC_0151,ACC_0787,17167,2024-01-04 03:44:00
TXN_STRESS_8009,ACC_0353,ACC_0359,16466,2024-01-04 03:44:30
TXN_STRESS_8010,ACC_0113,ACC_0568,7341,2024-01-04 03:45:00
TXN_STRESS_8011,ACC_0135,ACC_0014,1306,2024-01-04 03:45:30
TXN_STRESS_8012,ACC_0112,ACC_0238,17374,2024-01-04 03:46:00
TXN_STRESS_8013,ACC_0185,ACC_0164,15970,2024-01-04 03:46:30
TXN_STRESS_8014,ACC_0700,ACC_0547,4494,2024-01-04 03:47:00
TXN_STRESS_8015,ACC_0561,ACC_0458,17200,2024-01-04 03:47:30
TXN_STRESS_8016,ACC_0561,ACC_0359,12190,2024-01-04 03:48:00
TXN_STRESS_8017,ACC_0432,ACC_0318,19363,2024-01-04 03:48:30
TXN_STRESS_8018,ACC_0667,ACC_0783,12067,2024-01-04 03:49:00
TXN_STRESS_8019,ACC_0700,ACC_0163,19131,2024-01-04 03:49:30
TXN_STRESS_8020,ACC_0053,ACC_0304,4232,2024-01-04 03:50:00
TXN_STRESS_8021,ACC_0798,ACC_0013,8945,2024-01-04 03:50:30
TXN_STRESS_8022,ACC_0144,ACC_0044,10829,2024-01-04 03:51:00
TXN_STRESS_8023,ACC_0315,ACC_0747,3827,2024-01-04 03:51:30
